Order ID,Product ID,Customer ID,Date,Quantity,Region,Name_x,Age,Country,Join Date,Name_y,Category,Cost Price,Selling Price,Revenue,Cost,Profit,Order Date,Month
ORD00502,PROD009,CUST0060,2023-10-11,4,East,William Stout,61,Cameroon,2023-07-24,Headphones,Accessories,221,370,1480,884,596,2023-10-11,2023-10
ORD00340,PROD009,CUST0147,2025-01-27,1,North,Andrew Ryan,43,Solomon Islands,2023-03-05,Headphones,Accessories,221,370,370,221,149,2025-01-27,2025-01
ORD00592,PROD009,CUST0092,2023-05-15,2,North,Holly Rogers,35,India,2022-08-10,Headphones,Accessories,221,370,740,442,298,2023-05-15,2023-05
ORD00434,PROD009,CUST0058,2024-12-22,4,West,Christopher Gonzales,64,Serbia,2022-12-29,Headphones,Accessories,221,370,1480,884,596,2024-12-22,2024-12
ORD00365,PROD009,CUST0023,2023-12-11,2,West,Amy Heath,55,Burundi,2022-09-24,Headphones,Accessories,221,370,740,442,298,2023-12-11,2023-12
ORD00407,PROD009,CUST0192,2024-11-22,4,West,Dennis Patterson,56,Georgia,2024-01-27,Headphones,Accessories,221,370,1480,884,596,2024-11-22,2024-11
ORD00840,PROD009,CUST0192,2025-04-16,4,North,Dennis Patterson,56,Georgia,2024-01-27,Headphones,Accessories,221,370,1480,884,596,2025-04-16,2025-04
ORD00640,PROD009,CUST0156,2023-10-24,2,East,Ruth White,30,Honduras,2022-12-03,Headphones,Accessories,221,370,740,442,298,2023-10-24,2023-10
ORD00942,PROD009,CUST0156,2025-01-25,1,West,Ruth White,30,Honduras,2022-12-03,Headphones,Accessories,221,370,370,221,149,2025-01-25,2025-01
ORD00623,PROD009,CUST0136,2024-03-05,3,South,Allison Burns,39,Portugal,2022-09-05,Headphones,Accessories,221,370,1110,663,447,2024-03-05,2024-03
ORD00650,PROD009,CUST0094,2024-03-08,2,West,Molly Turner,41,Marshall Islands,2022-07-21,Headphones,Accessories,221,370,740,442,298,2024-03-08,2024-03
